"fnessays";"content"
"data6_09.txt";"Der Titel LSA (Latent Semantic Analysis) deutet bereits darauf hin, dass es sich um eine Methode handelt, die in der Lage ist, die latente semantische Struktur zwischen Wörtern aufzudecken. Latente Semantik bedeutet verborgene Information. Es ist eine Methode, die durch mathematische/statistische Techniken, sich folgernde, zusammenhangsbezogene Wörter in Textpassagen finden soll. Der erste Schritt ist einen Text in einer Matrix  darzustellen. Hierbei gilt, dass jede einzelne Reihe für ein bestimmtes Wort und jede Spalte für eine Textpassage reserviert ist. Der nächste Schritt ist die Singulärwertzerlegung (SVD). Dabei wird eine rechteckige Matrix, in drei andere Matrizen zerlegt. Dahergehend, dass man viele Wörter in die Matrix miteinbezieht, wird diese auch sehr groß ausfallen. Die erste Matrix beschreibt die Wörter, die zweite die Passagen und die dritte ist eine Diagonalmatrix. Da beim Multiplizieren von Matrizen Produkte der Einträge addiert werden, und die Reihenfolge bei der Addition egal ist, können Zeilen und Spalten der Diagonalmatrix vertauscht werden, solange auch die entsprechenden Spalten von den beiden anderen Matrizen vertauscht werden. Dadurch kann erreicht werden, dass die Werte auf der Diagonalmatrix, welche Singulärwerte heißen, absteigend geordnet sind. Dadurch kommt man zu kleineren Faktoren, die nicht berücksichtigt werden müssen. Durch dieses Verfahren findet eine Annäherung statt, welche man auch als Dimensionsreduktion bezeichnen kann, wobei man hofft, dass die wichtigen Wörter übrigbleiben. Die Methode liefert ein Maß für die Ähnlichkeit von Wörtern. "
"data6_10.txt";"LSA ist eine Methode um semantisch äquivalente, aber unterschiedlich geschriebene Wörter mit Hilfe einer mathematischen Methode zu identifizieren. In einem ersten Schritt wird eine Textmatrix (Dokument/Wort-Matrix) erstellt, welche in den Zeilen jedes der einzelnen Worte  der zu prüfenden Texte enthält und in den Spalten die Textpassage, Dokument bzw. den Kontext. Jede Zelle enthält vorerst die Anzahl (frequency) mit der es in dem entsprechenden zugeordneten Text auftritt. Weiters wird für jedes Wort ein gewichteter Wert berechnet und zwar mit Hilfe einer Funktion, die sowohl die Relevanz des Wortes in dem Dokument als auch den Grad des Informationsgehalts des Wortes im allgemeinen enthält. Als nächster Schritt wird die Singular Value Decomposition (SVD) durchgeführt. Diese Methode ist eine Form der Faktor-Analyse, mit Hilfe derer die Wort/Dokument-Matrix (X) in drei andere Matrizen gespalten wird, nämlich die orthogonalen Matrizen W und P und in die Diagonale S. Eine Matrize beschreibt die Original-Zeileneinträge als Vektoren der orthogonalen Faktorwerte, die zweite die Spalteneinträge auf dieselbe Art und Weise. Die dritte, die Diagonale enthält die Skalenwerte (singular values) die durch Multiplikation wieder die Original-Matrixwerte ergeben. Nach Neuordnung dieser Werte und Umsortierung der ursprünglichen Matrizen wird die ursprüngliche Matrize X in einen geringer dimensionalen Raum durch das Nullsetzen aller Werte außer dem höchsten projeziert. Die Ähnlichkeit zweier Worte wird durch die Position der Wort-Vektoren in der Matrize im reduziert-dimensionalen Raum bestimmt. (z.B.: durch den Winkel zwischen den Vektoren). "
"data6_11.txt";"Formalismus: 1. Den Text in Form einer Matrix darstellen. Zeilen stehen für ein einzelnes Wort. Spalten für eine Texteinheit. Zellen beinhalten die Häufigkeit mit der das Wort in der Texteinheit vorkommt. 2. Häufigkeit wird mit bestimmter Funktion gewichtet. 3. Die erstellte Matrix X wird in drei Faktoren (= drei Matritzen) aufgespalten, und zwar durch eine Operation, die Singular Value Decomposition (SVD) heißt ( X = W0 S0 D0T). Die Matritzen enthalten linear unabhängige Vektoren und ergeben multipliziert miteinander natürlich wieder die Ausgangsmatrix. Für die drei Faktoren gilt. W0 ist die Matrix der Eigenvektoren der quadratischen Matrix Y1 = XXT. D0 ist die Matrix der Eigenvektoren der quadratischen Matrix Y2 = XTX. S0 ist die Matrix der Eigenwerte der Eigenwert-Eigenvektor-Dekomposition. Nun wird noch die Dimensionalität der Matrix reduziert. Angefangen bei den kleinsten Werten in der S0 Matrix "
"data6_12.txt";"LSA ist eine vollautomatische mathematisch-statistische Methode zur Identifizierung semantisch gleichwertiger, aber verschieden geschriebener Wörter. Zunächst wird der zu untersuchende Text als Matrix dargestellt, in der jede Reihe für ein einzigartiges Wort und jede Spalte für eine Textpassage oder den Kontext steht. Jede Zelle enthält nun die Häufigkeit  frequency  eines Wortes einer Reihe mit der es in der durch die Spalten repräsentierten Textpassage vorkommt. In Folge wird die Zellenhäufigkeit mittels einer Funktion gewichtet, die die Relevanz und den Informationsgehalt des Wortes veranschaulicht. Die Wort-Text-Matrix wird in einem weiteren Verfahrensteil mit Hilfe der Singular Value Decomposition (SVD)  Methode, einer Form der Faktor-Analyse, in drei neue Matrizen gespalten. Diese Matrizen enthalten als Vektoren dargestellt die eigentlichen Zeilen-Spalteneinträge und die singular values  die Skalenwerte. Darauf folgend wird die Ausgangsmatrix mit Hilfe des Nullsetzens aller Werte, mit Ausnahme des Höchsten in einen kleiner-dimensionalen Raum projiziert. Vorab werden die Werte noch neu geordnet und neu sortiert. Schließlich lässt die Stellung der Vektoren im kleindimensionalen Raum Rückschlüsse auf die Ähnlichkeit der Ursprungsinhalte zu. "
"data6_13.txt";"LSA ist ein Verfahren, das zur vollautomatischen Indizierung von Texten und zum Text-retrieval entwickelt worden. Um eine solche Indizierung durchzuführen müssen erstmals Dokumente und Worte als Vektoren dargestellt werden. Diese müssen sich allerdings in einem gleichen multidimensionalen Vektorraum befinden. Das Ziel liegt darin semantisch äquivalente, aber unterschiedlich geschriebene Wörter zu identifizieren. Kurz beschrieben kann dieses Verfahren in 3 Schritten durchgeführt werden. Der Zielsetzung, die Eingabe (Texte oder Textphrasen werden in einer einheitlichen Sprache eingegeben) und schlussendlich das Ergebnis: Eine Auflistung von Wörtern die zu einem Begriff semantisch äquivalent sein könnten. Genauer betrachtet werden die Daten, zur Datenmengenreduktion, in einem mathematischen  Verfahren bearbeitet. Dazu werden diese Daten in Form einer Matrix repräsentiert, und durch das System der Singular Value Decomposition (SVD) faktorisiert. Die zentrale Datenstruktur ist also die Matrix wobei Terme hierbei Worte sind, welche in mindestens zwei (bis ca. 1000-2000) Dokumenten vorkommen. Ein Element in dieser Matrix repräsentiert die Häufigkeit eines Terms innerhalb eines Dokuments. Anschließend wird die erstellte Matrix mittels SVD in drei weitere Matrizen mit linear unabhängigen Vektoren aufgespalten. 1) W0: Matrix der Eigenvektoren der quadratischen Matrix XXT. 2) D0:  Matrix der Eigenvektoren der quadratischen Matrix XTX. 3) S0:  Matrix der Eigenwerte der Eigenwert-Eigenvektor-Dekomposition. Die Zeilen und Spalten der Matrix S0 werden so vertauscht, dass die Werte der Größe nach geordnet auf der Mitteldiagonale liegen. Als letzter Schritt folgt die Reduzierung  der Dimensionalität der Matrix S0  auf S (gleichzeitige Reduzierung von Matrix W0 auf W und D0 auf D). Multipliziert man zu guter letzt die drei Matrizen S, W und D miteinander, kann man damit die im Text verborgenen semantischen Strukturen aufdecken.  "
"data6_14.txt";"Der erste Schritt ist, den Text wie eine Matrix darzustellen, in der jede Reihe für ein einzigartiges Wort und jede Spalte für eine Textpassage oder für anderen Kontext stehen. Jede Zelle enthält die Frequenz, mit der das Wort seiner Reihe in der Passage erscheint, die durch seine Spalte kennzeichnet wird. Zunächst werden die Zelleintragungen einer einleitenden Umwandlung unterworfen, in der jede Zelle Frequenz durch eine Funktion gewichtet wird, die sowohl den Wichtigkeit des Wortes in der bestimmten Passage als auch den Grad ausdrückt, für den das Worttypus im Allgemeinen Informationen in dem Diskursbereich trägt. Danach wendet LSA singuläre Wertaufspaltung (SVD) an der Matrix an. Diese SVD ist eine Form der Faktoranalyse. In SVD wird eine rechteckige Matrix in das Produkt von drei anderen Matrizen zerlegt. Eine Teilmatrix beschreibt die ursprünglichen Reihenentitäten als Vektoren der abgeleiteten orthogonalen Werte, eine andere beschreibt die ursprünglichen Spaltenentitäten in gleicher Art und Weise, und die dritte ist eine diagonale Matrix, die solche Skalenwerte enthält, durch die so, wenn die drei Teile matrix-multipliziert sind, die ursprüngliche Matrix wieder rekonstruiert wird. "
"data6_15.txt";"Erster Schritt: Abbildung eines Textes in Form einer Matrix, wobei jede Reihe für ein Wort und jede Spalte für eine Textpassage steht. Jeder Wert (jede Zelle) gibt an, wie oft ein bestimmtes Wort in einer bestimmten Textpassage vorkommt. Zweiter Schritt: Die Werte werden gewichtet. Der Algorithmus beachtet die Wichtigkeit eines bestimmten Wortes in einer bestimmten Textpassage sowie die Wichtigkeit dieses Wortes für dieses Thema im allgemeinen. Dritter Schritt: SVD (Single Value Decomposition): SVD ist die Generalisierung der Faktoranalyse. Eine Matrix wird in drei Matrizen verwandelt, deren Produkt die ursprüngliche Matrix ist. Vierter Schritt: Die Dimensionen werden reduziert, indem Koeffizienten der diagonalen Matrix (siehe Figur 2, Seite 11) gelöscht werden. Fünfter Schritt: Rekonstruktion der Matrix mit reduzierten Dimensionen. "
"data6_17.txt";"Mit Hilfe von LSA kann die Ähnlichkeit 2er Texte gemessen werden. Der zu analysierende Text wird in eine Tabelle übertragen und aufgegliedert. In den Zeilen werden die semantischen Wörter und in den Spalten die exakte Position im Text festgehalten. Nun wird, wie bei vielen Scoring Methoden, ein gewichteter Wert für jedes Wort berechnet. Neben der Gewichtung ist auch die Häufigkeit des Vorkommens im Text in jeder Zelle vermerkt. Durch eine mathematische Formel wird der Grad der Gewichtung berechnet, wobei folgende Punkte relevant sind: die Aussagekraft eines Wortes im Dokument sowie die Aussagekraft des Wortes im Allgemeinen. Mit Hilfe der Singular Value Decomposition wird der Text aufgegliedert und eine Faktor Analyse durchgeführt. Das nun aus 3 Tabellen bestehende Dokument enhält die Tabelle W und P sowie eine Diagonale S. Durch die Multiplikation der Tabellen W und P, der Umsortierung und Neuordnung aller Skalenwerte sowie dem Nullsetzen aller Werte wird nun die Ähnlichkeit auf Grund der Nähe zueinander deutlich. "
"data6_18.txt";"Latent Semantic Analysis (LSA) ist ein Verfahren, das zur automatischen Indizierung von Texten und zum Textretrieval entwickelt wurde. Im Folgenden werden die einzelnen Schritte dargestellt, wie man die Ähnlichkeit von zwei Texten untersuchen kann. Der erste Schritt ist, den Text als eine Matrix darzustellen, in der jede Reihe für ein einzelnes Wort steht und jede Spalte für eine Textpassage. Jede Zelle zeigt die Häufigkeit an, mit der das Wort jeder Reihe in der Textpassage erscheint. Danach werden die Zelleinträge umgeformt. Ein wichtiger Teil der Analyse ist die Vorverarbeitung der Daten. Dabei werden die Daten in eine Rohform gebracht, nämlich werden die Wörter je nach Kontext in der Matrix umgewandelt. Zuerst wird die Häufigkeit der Wörter festgehalten. Danach wird die Entropie (Mass für den Informationsgehalt) gemessen. Das Ergebnis dieser Umformung ist, jede Anzahl des Worttyps mit der Wichtigkeit in der Textpassage zu verbinden. Im nächsten Schritt wird die Singular Value Decomposition (SVD) auf die Matrix angewendet. Dies ist eine Art von Faktoranalyse, genauer gesagt die mathematische Generalisierung, eine Art der Faktoranalyse. Bei SVD wird die rechteckige Matrix in drei Matrizen aufgespalten. Eine Matrix beschreibt die ursprünglichen Reihenentitäten als Vektoren von abgeleiteten Faktorwerten. Eine andere die ursprünglichen Spaltenentitäten in derselben Art. Die dritte ist eine diagonale Matrix, die skalierte Werte beinhaltet, sodass wenn die drei miteinander multipliziert werden, wieder die originale Matrix herauskommt. "
"data6_19.txt";"Zunächst wird aus dem Text eine Matrix gebildet. Jede Zeile steht für ein bestimmtes Wort und jede Spalte steht für eine Textpassage bzw. einen Sinnzusammenhang. Die Zellen beinhalten die Häufigkeit mit der das jeweilige Wort aus der Zeile in der Textpassage der jeweiligen Spalte vorkommt. Danach werden die Zelleinträge einer vorläufigen Transformation unterzogen. Dabei werden die Zellhäufigkeiten mit einer Funktion gewichtet, welche die Wichtigkeit des jeweiligen Wortes in einer bestimmten Passage ausdrückt. Als nächstes wird eine Art von Faktoranalyse durchgeführt. Das Verfahren nennt sich singular value decomposition (SVD). Dabei wird eine rechteckige Matrix in drei andere Matrizen zerlegt. Eine Teilmatrix beschreibt die ursprünglichen Zeileneinträge als Vektoren der abgeleiteten rechtwinkeligen Faktorwerte. Die zweite Teilmatrix erfüllt im Prinzip dieselbe Aufgabe jedoch bezieht sich diese auf die ursprünglichen Spalteneinträge. Die dritte Teilmatrix ist eine diagonale Matrix, welche Skalierungswerte enthält, um beim Multiplizieren der drei Matrizen die ursprüngliche rechteckige Matrix wiederherzustellen. "
"data6_20.txt";"LSA ist ein automatisches, mathematisch-statistisches Verfahren, um die Ähnlichkeit von zwei Texten zu untersuchen. Dafür wird im 1. Schritt der Text als Matrix dargestellt, bei dem jede Zeile für ein einmaliges Wort steht und jede Spalte für eine Textpassage. Jede Zelle beinhaltet die Häufigkeit mit dem ein Wort einer Zeile in der Textpassage vorkommt. Danach werden die Zelleneinträge transformiert und durch eine Funktion gewichtet. Dadurch erhält man eine Angabe, die die Wichtigkeit und den Grad des Informationsgehalts enthält. Als nächstes bringt man ein s.g. SVD, das steht für singular value decomposition, an die Matrix an. Dabei handelt es sich um eine Art der Faktoranalyse. Die rechtwinkelige Matrix wird hierbei das Produkt von 3 anderen Matrizen. Eine Matrix beschreibt dabei die ursprünglichen Zeileneinträge als Vektoren der abgeleiteten orthogonalen Faktorwerte, die Zweite beschreibt die ursprünglichen Spalteneinträge und die Dritte ist eine diagonale Matrix.  "
"data6_21.txt";"Der erste Schritt ist, den Text als Matrix darzustellen, in der jede Reihe für eindeutiges Wort  und jede Spalte für einen Textstelle oder anderen Kontext steht.  Jede Zelle enthält die Frequenz, mit der die Wortreihe in der Stelle der Spalte aufscheint.  Zunächst werden die Zelleneinträge einer einleitenden Transformation unterworfen, in denen jede Zellenfrequenz durch eine Funktion gewichtet wird. Diese drückt  Bedeutung des Wortes in der bestimmten Stelle und den Grad, wie die Wortart die Informationen trägt, aus. Zunächst wendet LSA einzigartige Wertaufspaltung (SVD) an der Matrix an.  Dieses ist eine Form der Faktoranalyse. In SVD wird eine rechteckige Matrix in das Produkt von drei anderen Matrizen zerlegt.  Eine Teilmatrix beschreibt die ursprünglichen Reiheninstanzen als Vektoren vom berechneten orthogonalen Faktorwert. Andere beschreiben die ursprünglichen Spalteinstanzen in der gleichen Art und Weise. Der Dritte ist eine diagonale Matrix, enthält Skalenwerte, sodass wenn die drei Bestandteile Matrix - multipliziert werden,  wird die ursprüngliche Matrix wieder aufgebaut.  "
"data6_22.txt";"Der erste Schritt ist, den Text in die Form einer Matrix überzuleiten, bei der jede Reihe für ein einzelnes Wort und jede Spalte für eine Text- Passage oder anderen Kontext steht. Die mathematischen Operationen, die dem ganzen zugrunde liegen, bestehen aus einer zweiteiligen Transformation. Zuerst wird die Wort-Frequenz (+1) in jeder Zelle logarithmiert. Danach wird der Informationsgehalt (Entropie) mittels der Operation  p log p für alle Daten einer Zeile berechnet und jeder Zell- Eintrag anhand des Zeilen- Entropie- Wertes geteilt. Als nächstes wird die Singular Value Decomposition (SVD), eine Form der Faktor-Analyse, auf die Matrix angewandt.  Bei der SVD wird die Ausgangsmatrix in drei andere Matrizen zerlegt, wobei eine Teil-Matrix die ursprünglichen Zeilen-Entitäten als Vektoren der abgeleiteten orthogonalen Faktor- Werte enthält, eine zweite beschreibt die originalen Spalten- Entitäten auf die gleiche Art und Weise, und die dritte ist eine diagonale Matrix, die derart skalierte Werte enthält, dass bei einer Matrizen-Multiplikation aller drei Teil-Matrizen die ursprüngliche Ausgangs-Matrix wiederhergestellt wird. "
